position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Wu, Brandon",9,,-1.094,-0.334,-0.208,0.386,-0.156,-1.25,287.29999999999995,0.5,0.52778,31.436628,84.32694615384615,0.44444,3.5,4.0,0.178,2023
CUT,"Hardy, Nick",9,,0.092,-1.065,-0.743,0.465,-1.342,-1.25,297.65,0.39286,0.583335,37.4757,56.1333,0.44444,4.0,2.5,-0.278,2023
CUT,"Echavarria, Nico",9,,-2.901,0.863,0.227,0.562,1.652,-1.25,293.45,0.285715,0.5833349999999999,29.1856,65.92306153846154,0.5,2.5,5.5,0.79,2023
CUT,"Micheluzzi, David",9,,-0.259,-0.065,-0.259,-0.666,-0.99,-1.25,287.5,0.35714,0.583335,39.10415,69.4417,0.466664,4.5,7.5,-0.926,2023
CUT,"Walker, Jimmy",9,,0.794,-0.316,-2.622,0.893,-2.044,-1.25,295.5,0.42857,0.44444,33.53705,79.94444444444444,0.5217382608695652,3.0,5.0,-1.728,2023
CUT,"Hojgaard, Rasmus",9,,0.269,0.129,1.32,-2.967,-1.519,-1.25,303.9758620689655,0.14286,0.5833349999999999,26.075030000000005,59.3389,0.5384623076923076,3.0,4.0,-1.648,2023
CUT,"Gooch, Talor",10,,-1.621,0.083,-0.097,-0.115,-0.129,-1.75,293.0,0.428575,0.388885,27.862300000000005,73.406275,0.5,4.0,5.5,-0.212,2023
CUT,"Cahill, Matt",10,,-0.498,0.781,-1.364,-0.669,-1.252,-1.75,280.29999999999995,0.285715,0.333335,37.4855,80.90153636363637,0.5185222222222222,2.0,6.5,-2.033,2023
CUT,"Willett, Danny",11,,-1.736,0.474,-0.215,-0.774,-0.515,-2.25,288.7,0.35714,0.444445,30.64854347826087,77.35835,0.4761914285714286,4.5,5.0,-0.988,2023
CUT,"Ancer, Abraham",11,,-0.069,0.229,-1.046,-1.365,-2.181,-2.25,282.6,0.392855,0.527775,36.8274,93.62963333333332,0.5384615384615385,2.5,4.0,-2.41,2023
