position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"Poulter, Ian",12,,-0.985,-0.363,-0.49,-0.254,-1.108,-2.093,284.95000000000005,0.392855,0.388885,43.28258421052632,64.69698,0.5416695833333333,3.5,9.0,-0.745,2020
CUT,"Werenski, Richy",12,,0.608,-0.714,-1.884,-0.102,-2.701,-2.093,290.4,0.392855,0.416665,32.97708,62.27985625,0.5499965,4.0,7.0,-1.987,2020
CUT,"Na, Kevin",12,,-0.293,-0.464,-0.177,-1.159,-1.8,-2.093,279.65,0.42857,0.472225,33.619375,95.84488333333334,0.4444444444444444,3.0,6.0,-1.336,2020
CUT,"Snedeker, Brandt",12,,-1.331,-0.308,0.651,-1.105,-0.762,-2.093,279.4,0.392855,0.5,31.62616363636364,60.62122307692308,0.5000033333333334,5.0,9.0,-0.453,2020
CUT,"Hatton, Tyrrell",12,,0.237,-0.932,-1.756,0.358,-2.33,-2.093,294.05,0.5,0.5,36.546652,107.742625,0.4000025,4.0,7.0,-1.398,2020
CUT,"Castillo, Ricky",12,,0.596,0.128,-2.997,0.181,-2.689,-2.093,293.79999999999995,0.5,0.38889,39.94831428571428,71.62502666666666,0.5238076190476191,5.5,6.5,-2.816,2020
CUT,"Ritchie, JC",12,,0.372,-0.771,-1.445,-0.249,-2.466,-2.093,286.2,0.46429,0.52778,36.664433333333335,79.67101428571429,0.4375,3.5,6.5,-1.694,2020
CUT,"Mickelson, Phil",13,,-2.434,0.681,-0.407,-0.432,-0.159,-2.593,291.1,0.35714,0.583335,43.09857142857143,57.81678181818181,0.25,4.5,7.5,-0.84,2020
CUT,"Poston, J.T.",13,,-0.828,-0.763,0.416,-1.418,-1.764,-2.593,286.4,0.57143,0.47222,31.31708571428571,86.14922352941176,0.333334,3.5,8.0,-1.001,2020
CUT,"Harding, Justin",13,,-3.261,-0.362,1.345,-0.313,0.668,-2.593,287.05,0.321425,0.66667,31.62907619047619,68.20818823529412,0.3636363636363636,3.0,7.0,1.032,2020
CUT,"Hodges, Lee",13,,-1.125,-0.204,-1.01,-0.253,-1.468,-2.593,283.8,0.5357149999999999,0.5,33.68274,90.3582181818182,0.400001,2.5,6.5,-1.263,2020
CUT,"McCarthy, Dan",13,,-0.949,-0.402,-1.3,0.058,-1.644,-2.593,282.7,0.464285,0.47222,40.02470384615384,83.09027499999999,0.3529388235294117,5.0,8.0,-1.242,2020
CUT,"Homa, Max",14,,-1.929,-1.238,-1.181,1.256,-1.164,-3.093,301.75,0.64286,0.47222,32.6131,77.00676250000001,0.3913030434782608,5.0,9.0,0.074,2020
CUT,"Hubbard, Mark",14,,1.454,-1.36,-2.021,-1.166,-4.547,-3.093,273.45,0.321425,0.27778,43.3198,60.92733684210526,0.4615376923076923,3.0,5.0,-3.187,2020
CUT,"Spieth, Jordan",14,,-0.627,-0.977,-0.738,-0.75,-2.466,-3.093,287.5,0.32143,0.527775,42.38045625,53.03735555555555,0.333335,4.0,8.5,-1.488,2020
CUT,"Pepperell, Eddie",14,,-2.24,-0.595,-0.358,0.1,-0.853,-3.093,283.6,0.5357149999999999,0.527775,34.321345833333325,80.50338666666667,0.4705911764705882,4.0,6.5,-0.258,2020
CUT,"Riley, Davis",14,,-2.276,-1.967,0.337,0.814,-0.818,-3.093,304.05,0.5357149999999999,0.55556,35.419019047619045,41.36073846153846,0.2727290909090909,5.0,8.0,1.151,2020
CUT,"Schwab, Matthias",14,,-1.322,-0.392,-1.211,-0.167,-1.771,-3.093,287.65,0.392855,0.444445,43.6925,71.17054999999999,0.50000125,6.5,8.5,-1.378,2020
CUT,"Hojgaard, Rasmus",14,,-2.295,-0.106,-0.903,0.212,-0.798,-3.093,293.54999999999995,0.321425,0.47222,34.20186,83.60002,0.3157878947368421,3.5,8.0,-0.691,2020
CUT,"Grace, Branden",14,,-1.677,-0.011,-1.211,-0.193,-1.416,-3.093,293.1,0.35714,0.52778,34.00271904761905,85.156,0.4705864705882353,2.0,4.0,-1.405,2020
CUT,"Valimaki, Sami",14,,-2.561,-1.096,0.807,-0.242,-0.532,-3.093,291.5,0.5,0.555555,28.243536842105264,61.313525,0.2777805555555556,2.0,7.0,0.565,2020
CUT,"Garcia, Sergio",15,,-0.219,-0.732,-3.313,0.671,-3.374,-3.593,306.85,0.32143,0.47222,44.357827777777786,52.04565,0.4285733333333333,3.5,8.5,-2.642,2020
CUT,"Vermeer, Ryan",15,,-0.901,-0.612,-1.997,-0.082,-2.692,-3.593,290.0,0.392855,0.38889,45.28402105263157,65.1748,0.4285733333333333,3.5,8.0,-2.08,2020
CUT,"McDowell, Graeme",16,,-1.407,-0.686,-1.205,-0.794,-2.686,-4.093,279.95,0.5,0.47222,38.559360000000005,81.9073923076923,0.1764688235294117,4.0,9.5,-1.999,2020
CUT,"Sugrue, James",17,,-1.072,-1.198,-2.45,0.128,-3.521,-4.593,290.45000000000005,0.464285,0.38889,47.76785263157895,80.61795714285714,0.2962966666666666,3.0,6.5,-2.322,2020
CUT,"Michel, Lukas",17,,-1.417,-0.414,-2.749,-0.012,-3.176,-4.593,290.95000000000005,0.17857,0.416665,51.29884,53.43966842105263,0.5384599999999999,5.5,9.5,-2.761,2020
