position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year,major
T55,"Higgo, Garrick",5,9.0,1.513,-0.715,-0.336,-0.243,-1.294,0.209,314.325,0.5178575,0.5416650000000001,43.92572608695652,58.15556666666667,0.6304371739130434,5.25,4.5,-0.579,2025,PGA Championship
T55,"Campos, Rafael",5,5.0,-0.165,0.33,-0.259,0.312,0.384,0.209,305.8,0.6428575,0.5277775,42.195463636363634,81.4,0.6444433333333333,3.5,4.75,0.053,2025,PGA Championship
T60,"Homa, Max",6,6.0,0.554,-0.496,-0.618,0.529,-0.585,-0.041,308.975,0.64286,0.5416675,39.163352,80.03125,0.6444462222222223,3.25,3.75,-0.089,2025,PGA Championship
T60,"Harman, Brian",6,0.0,0.492,-0.534,-0.01,0.021,-0.523,-0.041,297.2,0.6607125,0.5833325,35.8503037,109.30555555555554,0.5128189743589744,3.25,3.25,0.011,2025,PGA Championship
T60,"Hatton, Tyrrell",6,6.0,-0.429,0.809,-0.23,-0.18,0.398,-0.041,307.675,0.6428575,0.5277775,34.68939091,55.6771,0.6511616279069767,2.0,4.25,-0.41,2025,PGA Championship
T60,"Donald, Luke",6,5.0,0.307,0.131,1.135,-1.604,-0.339,-0.041,288.3,0.5892850000000001,0.569445,40.24074814814814,65.20834166666666,0.5555555555555556,4.0,4.5,-0.47,2025,PGA Championship
T60,"Stevens, Sam",6,4.0,0.658,0.836,-1.381,-0.144,-0.689,-0.041,311.075,0.5178575,0.4861125,40.3722,99.56371764705882,0.6304347826086957,2.0,3.75,-1.525,2025,PGA Championship
T60,"Lower, Justin",6,2.0,1.151,-0.646,-1.058,0.52,-1.183,-0.041,300.575,0.6785725,0.5138875,41.52933703703704,65.680575,0.6199996,3.0,4.25,-0.538,2025,PGA Championship
T60,"Puig, David",6,8.0,1.592,-0.665,-0.996,0.037,-1.623,-0.041,319.9842105263158,0.51786,0.4444425,45.51894545454545,83.53702222222222,0.6000014,4.75,4.0,-0.958,2025,PGA Championship
T67,"Eckroat, Austin",7,1.0,-0.605,-0.23,0.159,0.395,0.323,-0.291,301.7,0.6607149999999999,0.5416675,41.98297959183674,103.43055,0.5333348888888889,3.0,4.0,0.554,2025,PGA Championship
T67,"Garcia, Sergio",7,-2.0,0.117,-0.695,0.049,0.247,-0.398,-0.291,301.925,0.625,0.52778,38.60462765957447,60.99997857142857,0.5714289795918368,2.75,3.0,0.297,2025,PGA Championship
T67,"Hojgaard, Rasmus",7,3.0,-0.473,-0.161,-0.25,0.601,0.191,-0.291,324.52500000000003,0.4821425,0.5,40.91855681818182,56.69298421052631,0.545455,4.25,3.25,0.351,2025,PGA Championship
70,"Jaeger, Stephan",8,3.0,0.428,-0.244,0.324,-1.039,-0.959,-0.541,311.45964912280704,0.464285,0.5,37.8604125,81.38634545454545,0.5000004166666667,3.25,3.75,-0.715,2025,PGA Championship
71,"Kim, Tom",9,4.0,-0.425,0.613,-0.104,-0.866,-0.357,-0.791,294.375,0.57143,0.5138875,42.82822857142857,58.3229125,0.5652189130434783,2.75,4.75,-0.97,2025,PGA Championship
T72,"Cauley, Bud",10,3.0,-0.643,-0.078,-0.23,-0.08,-0.389,-1.041,302.15,0.5892875,0.5416650000000001,39.56499,101.13463846153846,0.45,3.25,3.5,-0.31,2025,PGA Championship
T72,"Smylie, Elvis",10,3.0,-0.214,-0.543,0.405,-0.679,-0.818,-1.041,309.85,0.5,0.5833325,38.56482592592592,71.01849999999999,0.5121963414634146,2.5,5.5,-0.274,2025,PGA Championship
74,"An, Byeong Hun",13,5.0,-1.056,-0.218,-0.198,-0.31,-0.725,-1.791,314.1,0.5,0.5277775,46.61295333333333,66.90627500000001,0.468083829787234,3.0,4.5,-0.508,2025,PGA Championship
1,"DeChambeau, Bryson",-6,-3.0,1.089,1.245,1.902,1.333,4.479,5.568,314.0,0.5178575,0.63889,29.212452631578948,54.46212692307692,0.5806451612903225,8.75,4.0,3.234,2020,US Open
2,"Wolff, Matthew",0,5.0,0.609,0.871,1.793,0.795,3.46,4.068,302.375,0.375,0.5972225,26.93784,56.30941481481481,0.6060606060606061,6.75,2.5,2.588,2020,US Open
3,"Oosthuizen, Louis",2,3.0,1.511,0.857,1.092,0.108,2.057,3.568,293.425,0.517855,0.5972225,38.9784744680851,69.45129130434783,0.6451622580645161,6.0,4.0,1.2,2020,US Open
4,"English, Harris",3,3.0,1.235,1.546,0.285,0.253,2.084,3.318,290.925,0.57143,0.5416675,31.583210416666667,80.6339,0.6666666666666666,5.0,2.5,0.537,2020,US Open
5,"Schauffele, Xander",4,4.0,1.485,1.436,0.158,-0.01,1.584,3.068,293.725,0.392855,0.5416675,34.754886842105265,67.87571333333334,0.5882352941176471,5.5,2.5,0.148,2020,US Open
T6,"Johnson, Dustin",5,0.0,0.063,0.454,1.847,0.454,2.755,2.818,295.7,0.55357,0.583335,29.926777272727275,54.33719230769231,0.5312503125,5.5,3.5,2.301,2020,US Open
T6,"Zalatoris, Will",5,1.0,0.074,0.384,1.649,0.712,2.745,2.818,304.95,0.3928574999999999,0.5277775,25.57192093023256,68.75683571428573,0.5454539393939394,6.25,4.0,2.361,2020,US Open
T8,"McIlroy, Rory",6,5.0,0.714,0.377,0.022,1.455,1.854,2.568,303.575,0.607145,0.6527775,34.583619148936165,75.129615,0.4838722580645161,7.0,4.25,1.477,2020,US Open
T8,"Thomas, Justin",6,2.0,1.149,1.195,0.466,-0.242,1.419,2.568,285.95000000000005,0.4285725,0.5138875,30.19920227272728,64.26608333333334,0.5428585714285714,5.0,3.5,0.223,2020,US Open
T8,"Simpson, Webb",6,3.0,1.79,1.162,-0.51,0.127,0.779,2.568,289.225,0.4642874999999999,0.48611,35.355428205128206,62.76908275862069,0.7368423684210526,2.5,3.75,-0.383,2020,US Open
T8,"Finau, Tony",6,1.0,-0.619,0.699,1.841,0.648,3.188,2.568,300.05,0.4464275,0.597225,29.25215135135135,60.3118,0.4571417142857142,5.75,3.75,2.489,2020,US Open
T8,"Johnson, Zach",6,4.0,2.369,0.303,0.147,-0.252,0.199,2.568,286.425,0.4821425,0.5416675,34.67594347826087,90.08803846153846,0.7333333333333333,5.5,5.0,-0.104,2020,US Open
T13,"Hovland, Viktor",7,5.0,0.173,0.585,1.081,0.479,2.145,2.318,296.55,0.64286,0.65278,29.11496888888889,66.38043913043478,0.56250125,4.25,5.0,1.56,2020,US Open
T13,"Reed, Patrick",7,4.0,1.254,0.075,1.641,-0.653,1.064,2.318,284.0,0.42857,0.5,33.81130857142857,62.730628125,0.59091,6.75,5.0,0.988,2020,US Open
T13,"Long, Adam",7,3.0,0.974,0.887,0.154,0.304,1.345,2.318,286.9,0.5892850000000001,0.5138875,30.111225,92.65615909090909,0.64706,4.5,3.25,0.458,2020,US Open
T13,"Westwood, Lee",7,2.0,0.336,0.663,0.476,0.843,1.982,2.318,297.825,0.5535725,0.5416650000000001,32.01647608695652,67.45459545454545,0.5428574285714285,6.0,4.25,1.319,2020,US Open
T17,"Noren, Alex",8,5.0,1.615,0.027,0.971,-0.544,0.454,2.068,287.725,0.5178575,0.5555575,33.241928205128204,79.20989285714285,0.5,5.5,4.0,0.427,2020,US Open
T17,"Casey, Paul",8,3.0,0.0,0.234,1.184,0.65,2.068,2.068,292.925,0.5357149999999999,0.555555,36.18364166666667,44.18758095238096,0.5294129411764706,5.75,4.5,1.834,2020,US Open
T17,"Glover, Lucas",8,5.0,1.729,-0.638,0.515,0.462,0.34,2.068,290.425,0.57143,0.61111,35.7160375,79.97986666666667,0.5833313888888889,4.5,3.75,0.977,2020,US Open
T17,"Kokrak, Jason",8,2.0,1.575,-0.503,0.124,0.872,0.493,2.068,297.925,0.5178575,0.5555575,32.20286046511628,79.62463333333334,0.4736857894736842,6.0,4.0,0.996,2020,US Open
T17,"Matsuyama, Hideki",8,8.0,-1.096,0.506,1.761,0.897,3.164,2.068,297.775,0.607145,0.583335,30.06291111111112,61.85347777777778,0.5294138235294118,5.75,6.0,2.659,2020,US Open
22,"Im, Sungjae",9,1.0,-0.137,-0.096,1.445,0.606,1.955,1.818,292.05,0.607145,0.6666675,31.08521489361702,67.48853157894736,0.406249375,5.25,5.5,2.051,2020,US Open
T23,"Rahm, Jon",10,3.0,0.221,-0.269,0.62,0.996,1.347,1.568,301.275,0.4464275,0.5833325,30.45194090909091,72.131304,0.4473673684210526,5.25,3.5,1.616,2020,US Open
T23,"Cabrera Bello, Rafa",10,8.0,2.026,0.373,-0.384,-0.447,-0.457,1.568,289.425,0.5357149999999999,0.4999975,36.86848510638298,102.84566666666666,0.5833336111111111,5.25,4.25,-0.831,2020,US Open
T23,"Todd, Brendon",10,5.0,1.578,-0.141,0.437,-0.305,-0.009,1.568,282.125,0.6785725,0.5,39.31313962264151,76.6024,0.5555558333333334,5.25,4.5,0.131,2020,US Open
T23,"Pendrith, Taylor",10,0.0,0.269,0.612,-0.384,1.071,1.3,1.568,306.675,0.4107125,0.4722225,32.343435897435896,72.6002935483871,0.5121963414634146,7.75,5.25,0.688,2020,US Open
T23,"Van Rooyen, Erik",10,0.0,0.075,0.488,1.363,-0.358,1.494,1.568,288.45,0.5535725,0.583335,27.691010638297872,81.01897391304348,0.4516109677419355,4.5,4.5,1.006,2020,US Open
T23,"Niemann, Joaquin",10,7.0,1.738,0.005,-0.45,0.275,-0.169,1.568,299.0,0.3928575,0.5000025,34.593576744186045,74.78093103448276,0.5405416216216217,5.75,3.5,-0.175,2020,US Open
T23,"Pieters, Thomas",10,7.0,-1.085,0.563,1.361,0.729,2.654,1.568,300.25,0.42857,0.6388900000000001,29.24878095238095,62.83122307692308,0.5000010714285714,6.5,5.0,2.09,2020,US Open
30,"Howell III, Charles",11,4.0,1.511,0.622,-1.218,0.403,-0.193,1.318,293.775,0.392855,0.4583325,42.50711578947369,62.95221923076923,0.6097546341463415,3.5,5.0,-0.815,2020,US Open
T31,"Watson, Bubba",12,7.0,-1.678,0.064,1.566,1.116,2.747,1.068,306.5,0.5178575,0.6666650000000001,31.289327906976744,61.35085416666667,0.3749971875,6.25,5.75,2.682,2020,US Open
T31,"Herbert, Lucas",12,2.0,1.245,0.268,-0.199,-0.246,-0.177,1.068,289.8,0.464285,0.4444425,33.69404285714286,74.04022857142857,0.4878058536585365,5.25,3.5,-0.445,2020,US Open
T31,"Paratore, Renato",12,6.0,0.978,1.02,-0.515,-0.415,0.091,1.068,290.375,0.30357,0.472225,34.72023225806451,73.18426842105264,0.6046502325581395,4.0,4.75,-0.929,2020,US Open
T34,"Berger, Daniel",13,6.0,1.42,-0.403,0.401,-0.6,-0.602,0.818,290.075,0.4464275,0.48611,42.742605,54.245328,0.4651151162790697,5.25,4.75,-0.199,2020,US Open
T34,"Jaeger, Stephan",13,3.0,0.826,1.119,-0.531,-0.595,-0.008,0.818,282.275,0.4107125,0.48611,38.26527948717949,81.50762903225807,0.5789489473684211,5.75,4.25,-1.127,2020,US Open
T34,"Duncan, Tyler",13,2.0,-0.969,0.495,1.696,-0.404,1.788,0.818,284.625,0.6428575,0.583335,29.969476744186046,55.88475833333334,0.4242418181818181,4.75,4.25,1.292,2020,US Open
T34,"Langasque, Romain",13,3.0,0.47,-0.689,1.003,0.034,0.349,0.818,295.575,0.3928574999999999,0.5555575,27.95236,79.74941818181819,0.5999993333333333,4.0,4.25,1.037,2020,US Open
T38,"Day, Jason",14,2.0,1.359,0.391,-1.278,0.096,-0.79,0.568,294.4,0.4107125,0.4861125,38.18280465116279,62.0569037037037,0.61111,4.0,4.25,-1.182,2020,US Open
T38,"Smith, Cameron",14,2.0,1.084,-0.466,0.026,-0.076,-0.515,0.568,287.2,0.3571425,0.5000025,32.19218571428571,69.820190625,0.5641046153846154,4.0,5.25,-0.05,2020,US Open
T38,"Horschel, Billy",14,10.0,0.901,-0.014,-0.371,0.052,-0.333,0.568,294.4,0.482145,0.5000025,49.44507027027027,53.304006896551726,0.4318175,5.0,5.0,-0.319,2020,US Open
T38,"Scott, Adam",14,5.0,0.777,-0.271,-0.286,0.349,-0.208,0.568,293.325,0.5,0.52778,33.24111428571429,96.88266363636365,0.4571417142857142,5.5,5.75,0.062,2020,US Open
T38,"Harman, Brian",14,3.0,0.631,0.859,-0.714,-0.208,-0.063,0.568,290.95,0.5357149999999999,0.48611,40.12358913043478,89.52941785714286,0.4999966666666667,4.5,5.75,-0.922,2020,US Open
T43,"Cantlay, Patrick",15,3.0,-0.452,0.345,0.443,-0.018,0.771,0.318,290.475,0.5178575,0.5277775,35.688420512820514,55.71974615384615,0.5853639024390245,5.25,4.75,0.425,2020,US Open
T43,"Lowry, Shane",15,2.0,0.619,-0.755,0.43,0.025,-0.301,0.318,293.2,0.5357149999999999,0.555555,31.61373653846153,107.5190761904762,0.2857125,5.0,5.5,0.455,2020,US Open
T43,"Wallace, Matt",15,7.0,-0.284,-0.594,1.114,0.082,0.602,0.318,290.225,0.5178575,0.63889,35.932731818181814,76.852116,0.42857,3.5,5.75,1.196,2020,US Open
T43,"Wiesberger, Bernd",15,4.0,-0.079,0.423,0.331,-0.356,0.397,0.318,285.075,0.5,0.5416675,39.40147435897436,63.01644193548387,0.5151512121212121,5.75,5.25,-0.026,2020,US Open
T43,"Griffin, Lanto",15,9.0,0.176,-0.006,0.251,-0.104,0.142,0.318,291.45,0.4464275,0.5416675,33.86738,74.17564545454545,0.3611083333333333,5.0,5.25,0.148,2020,US Open
48,"Thompson, Michael",16,6.0,-1.009,0.982,0.341,-0.246,1.077,0.068,282.8,0.57143,0.5277775,33.46782888888889,77.86429230769231,0.4054072972972973,3.25,6.25,0.095,2020,US Open
T49,"Fowler, Rickie",17,9.0,-1.718,0.108,0.887,0.541,1.537,-0.182,294.375,0.4285725,0.5972225,31.247678260869563,87.58609259259259,0.46875125,3.75,4.0,1.428,2020,US Open
T49,"Detry, Thomas",17,11.0,-0.179,0.467,-0.117,-0.353,-0.002,-0.182,283.0,0.464285,0.4722225,39.374391304347824,72.62695217391305,0.499998947368421,4.0,5.25,-0.469,2020,US Open
T51,"Hadley, Chesson",18,5.0,-0.373,-0.356,0.007,0.29,-0.058,-0.432,290.0,0.3928574999999999,0.569445,38.86456279069768,55.69853461538462,0.4242418181818181,3.5,6.0,0.297,2020,US Open
T51,"Ishikawa, Ryo",18,8.0,-0.103,0.366,-0.242,-0.452,-0.328,-0.432,282.425,0.392855,0.47222,36.314063157894736,68.0219,0.5909102272727272,3.75,5.5,-0.695,2020,US Open
T51,"Pak, John",18,4.0,-0.965,-0.067,0.325,0.275,0.534,-0.432,289.925,0.5535725,0.5416675,32.835302127659574,99.0455346153846,0.4666666666666667,4.25,3.75,0.601,2020,US Open
54,"Hadwin, Adam",19,10.0,-0.26,1.041,-0.934,-0.529,-0.421,-0.682,278.125,0.4464275,0.458335,34.99606818181818,82.162552,0.486487027027027,3.5,6.75,-1.463,2020,US Open
55,"Bezuidenhout, Christiaan",20,12.0,-0.403,1.184,-0.77,-0.943,-0.529,-0.932,280.125,0.517855,0.40278,32.86084782608695,87.52969999999999,0.513511891891892,3.5,6.5,-1.713,2020,US Open
T56,"MacIntyre, Robert",21,9.0,-0.873,-0.501,0.104,0.088,-0.309,-1.182,296.8,0.2857125,0.444445,42.884663333333336,54.48079268292683,0.4523807142857143,6.0,6.25,0.193,2020,US Open
T56,"Ancer, Abraham",21,6.0,-1.345,0.352,0.524,-0.713,0.164,-1.182,284.425,0.4464275,0.5138875,29.40838571428572,75.79933793103449,0.4166680555555556,4.25,5.0,-0.188,2020,US Open
58,"Merritt, Troy",22,8.0,0.732,-1.437,-0.316,-0.411,-2.163,-1.432,280.175,0.4107125,0.4722225,34.19668979591836,79.54284545454546,0.450002,3.75,5.0,-0.727,2020,US Open
T59,"Sabbatini, Rory",24,11.0,0.359,-1.304,-0.464,-0.523,-2.291,-1.932,284.45,0.4107125,0.402775,46.45607222222223,80.05981818181819,0.4222213333333333,4.25,4.25,-0.987,2020,US Open
T59,"Munoz, Sebastian",24,12.0,-0.465,0.13,-0.993,-0.604,-1.467,-1.932,286.5,0.4464275,0.416665,40.210614285714286,83.37336086956522,0.525,4.0,5.25,-1.597,2020,US Open
61,"Imahira, Shugo",25,12.0,-1.356,-0.497,0.875,-1.203,-0.825,-2.182,278.825,0.464285,0.472225,37.6752625,62.97412413793104,0.3902436585365854,3.0,6.5,-0.328,2020,US Open
1,"Rahm, Jon",-6,-4.0,0.905,0.568,1.248,1.058,2.872,3.771,316.775,0.5178575,0.6805575,30.265029166666668,34.37980476190476,0.7037055555555556,5.25,2.75,2.305,2021,US Open
2,"Oosthuizen, Louis",-5,0.0,1.86,0.615,0.723,0.33,1.667,3.521,303.625,0.57143,0.6250025,32.94991875,46.543425,0.6785696428571428,3.75,3.0,1.052,2021,US Open
3,"English, Harris",-3,-3.0,1.013,0.957,0.99,0.067,2.015,3.021,297.85,0.5,0.6111125,31.142060975609752,43.566208333333336,0.657144,4.0,1.75,1.058,2021,US Open
T4,"Koepka, Brooks",-2,-2.0,0.72,0.035,1.155,0.865,2.058,2.771,312.2,0.5178575,0.63889,27.49677906976744,58.74944583333334,0.6000006666666666,3.5,2.5,2.02,2021,US Open
T4,"Morikawa, Collin",-2,-1.0,-0.105,0.19,1.46,1.233,2.882,2.771,303.075,0.7142850000000001,0.722225,29.80794545454545,43.93033333333334,0.6153853846153846,3.25,3.75,2.692,2021,US Open
T4,"Migliozzi, Guido",-2,-3.0,-0.047,1.235,1.173,0.418,2.825,2.771,302.375,0.464285,0.6527775,33.902817391304346,52.11677619047619,0.6333333333333333,5.25,2.75,1.59,2021,US Open
T7,"McIlroy, Rory",-1,2.0,-0.585,1.073,1.107,0.927,3.112,2.521,318.625,0.5178575,0.66667,26.774541463414632,49.6658652173913,0.5333336666666666,5.25,3.0,2.035,2021,US Open
T7,"Casey, Paul",-1,-1.0,0.035,0.812,1.137,0.545,2.492,2.521,307.5,0.5357149999999999,0.6388925,27.243059183673463,55.77545263157894,0.5666686666666667,4.75,2.75,1.683,2021,US Open
T7,"Berger, Daniel",-1,-3.0,0.517,0.225,1.46,0.325,2.01,2.521,295.1,0.607145,0.6944475,31.45563191489362,56.97744736842105,0.6923073076923077,3.25,3.25,1.785,2021,US Open
T7,"Schauffele, Xander",-1,0.0,-0.378,0.395,0.98,1.528,2.905,2.521,315.70000000000005,0.6250025,0.65278,27.86669375,59.83612222222222,0.56250125,5.25,2.5,2.507,2021,US Open
T7,"Scheffler, Scottie",-1,1.0,2.117,-0.25,0.627,0.033,0.41,2.521,304.70000000000005,0.5357149999999999,0.569445,31.85735,49.943063157894734,0.6500007499999999,3.75,4.25,0.66,2021,US Open
T7,"Grace, Branden",-1,-4.0,-0.655,1.21,1.598,0.375,3.183,2.521,303.2,0.4821425,0.625,30.70941395348837,48.8311652173913,0.6129035483870968,3.5,4.0,1.973,2021,US Open
T13,"Henley, Russell",0,5.0,0.648,0.342,1.605,-0.315,1.63,2.271,296.125,0.5178575,0.6666650000000001,27.269272916666665,59.94835238095238,0.70833375,3.75,3.25,1.29,2021,US Open
T13,"Molinari, Francesco",0,0.0,0.945,0.887,0.59,-0.14,1.333,2.271,300.02500000000003,0.464285,0.5416675,31.28630227272728,53.130315384615386,0.6000022857142857,4.5,3.5,0.45,2021,US Open
T15,"Cantlay, Patrick",1,-2.0,0.908,0.84,-0.187,0.47,1.12,2.021,309.375,0.4464275,0.5972225,31.929204166666665,63.111292000000006,0.7333333333333334,3.0,3.0,0.283,2021,US Open
T15,"Hughes, Mackenzie",1,6.0,0.915,0.495,0.938,-0.323,1.112,2.021,300.8,0.42857,0.6527775,35.4945375,47.799572727272725,0.5666676666666667,3.75,3.75,0.615,2021,US Open
T15,"Streelman, Kevin",1,2.0,0.703,0.853,0.762,-0.292,1.325,2.021,294.95,0.4821425,0.6250025,35.99613725490196,54.1206,0.6071417857142857,3.5,3.25,0.47,2021,US Open
T15,"Wolff, Matthew",1,3.0,1.235,-0.857,0.532,1.12,0.792,2.021,322.675,0.375,0.6666675,32.225031578947366,46.01171428571429,0.4999975,5.0,4.25,1.653,2021,US Open
T19,"Johnson, Dustin",2,3.0,0.932,-0.18,0.615,0.405,0.845,1.771,309.2,0.3749975,0.6111125,27.88118095238095,54.38881428571428,0.6451622580645161,4.25,2.75,1.02,2021,US Open
T19,"Thomas, Justin",2,2.0,1.26,0.698,0.025,-0.205,0.517,1.771,310.05,0.4107125,0.6111125,38.42161428571429,56.51777931034484,0.7096767741935484,5.0,3.75,-0.18,2021,US Open
T19,"Schwartzel, Charl",2,-1.0,0.333,1.328,0.082,0.04,1.445,1.771,304.325,0.4642874999999999,0.6111125000000001,38.28664390243903,60.20029090909091,0.5555577777777778,3.25,2.75,0.122,2021,US Open
T19,"Harman, Brian",2,1.0,0.163,0.952,0.715,-0.052,1.615,1.771,295.575,0.5892875,0.48611,34.77815744680851,69.68594761904761,0.6578942105263158,4.25,4.5,0.663,2021,US Open
T19,"Spieth, Jordan",2,1.0,0.305,0.072,1.302,0.092,1.473,1.771,303.725,0.4821425,0.63889,30.59712093023256,46.457656,0.5555570370370371,4.25,3.5,1.395,2021,US Open
T19,"Garcia, Sergio",2,-3.0,0.575,-0.398,1.308,0.292,1.202,1.771,310.675,0.5178575,0.680555,31.88136888888889,41.98545909090909,0.4666643333333333,4.25,4.25,1.6,2021,US Open
T19,"Reed, Patrick",2,-4.0,0.585,0.903,0.273,0.012,1.192,1.771,299.175,0.6071425,0.569445,30.220281632653062,43.33372666666666,0.6666661538461538,4.0,5.0,0.285,2021,US Open
T26,"DeChambeau, Bryson",3,6.0,1.328,-2.0,1.305,0.895,0.2,1.521,329.375,0.4285725,0.680555,29.56635789473684,39.19353703703703,0.4411752941176471,6.5,3.75,2.2,2021,US Open
T26,"Matsuyama, Hideki",3,-3.0,0.18,0.217,1.237,-0.108,1.348,1.521,302.375,0.5357149999999999,0.6666675,26.91803953488372,56.5218875,0.6071446428571429,3.5,3.5,1.13,2021,US Open
T26,"Baker, Chris",3,2.0,1.625,-0.247,0.652,-0.505,-0.098,1.521,297.775,0.464285,0.569445,40.13841363636364,54.47367307692308,0.5454533333333333,4.75,3.5,0.147,2021,US Open
T26,"Hoshino, Rikuya",3,0.0,0.252,-0.362,1.948,-0.312,1.275,1.521,305.15,0.5178575,0.6527775,24.96700731707317,64.20405769230769,0.617645,3.25,3.75,1.635,2021,US Open
T26,"Kaymer, Martin",3,2.0,0.69,-0.088,1.852,-0.933,0.838,1.521,291.65,0.44643,0.625,26.992344680851065,69.31148,0.6086973913043479,4.25,2.75,0.92,2021,US Open
T31,"Rodgers, Patrick",4,-1.0,1.63,-0.768,-0.345,0.765,-0.352,1.271,319.125,0.5,0.6805575,30.83690222222222,62.485944,0.5384634615384616,5.5,3.75,0.42,2021,US Open
T31,"Bezuidenhout, Christiaan",4,5.0,0.373,0.34,0.98,-0.413,0.905,1.271,293.85,0.5535725,0.65278,28.10907708333333,57.62441304347826,0.5599984,3.5,2.75,0.567,2021,US Open
T31,"Niemann, Joaquin",4,2.0,-0.225,-0.235,0.815,0.925,1.502,1.271,317.275,0.5,0.6388874999999999,29.84017045454545,68.87834583333333,0.56250125,4.5,5.0,1.74,2021,US Open
T31,"Wu, Dylan",4,0.0,0.49,1.262,-0.085,-0.397,0.782,1.271,300.75,0.3928574999999999,0.5555575,35.61173170731708,73.23271,0.7058826470588235,4.25,3.0,-0.483,2021,US Open
T35,"Scott, Adam",5,2.0,1.08,0.295,-0.468,0.118,-0.053,1.021,306.3,0.4107175,0.569445,31.14204,74.89786,0.5882388235294117,3.25,3.5,-0.35,2021,US Open
T35,"MacIntyre, Robert",5,2.0,-0.318,0.477,0.637,0.23,1.345,1.021,305.95,0.5,0.6250025,37.45628000000001,51.99651923076923,0.64706,2.5,4.0,0.867,2021,US Open
T35,"Im, Sungjae",5,5.0,0.405,0.31,0.302,0.01,0.623,1.021,297.775,0.5535725,0.6388925,34.41386086956521,47.20892727272727,0.6562484375,3.25,3.75,0.313,2021,US Open
T35,"Griffin, Lanto",5,4.0,-0.02,-0.05,1.108,-0.01,1.048,1.021,303.05,0.4821425,0.5555575,32.40254634146341,51.53747407407407,0.5609756097560976,3.0,4.0,1.098,2021,US Open
T35,"Molinari, Edoardo",5,0.0,0.473,-0.455,0.823,0.185,0.555,1.021,299.4,0.5535725,0.625,33.637008510638296,57.62293181818182,0.586208275862069,4.75,4.75,1.008,2021,US Open
T40,"Poulter, Ian",6,6.0,1.285,-0.22,-0.422,0.135,-0.508,0.771,293.42499999999995,0.6428575,0.555555,32.88347884615384,59.988075,0.5937496875,3.25,4.25,-0.288,2021,US Open
T40,"Reavie, Chez",6,3.0,-1.022,0.425,1.258,0.115,1.8,0.771,287.175,0.7500025,0.625,30.631966666666667,51.63336666666666,0.5862072413793104,3.5,4.75,1.372,2021,US Open
T40,"Poston, J.T.",6,3.0,1.115,0.197,-0.278,-0.26,-0.337,0.771,297.175,0.5178575,0.5972225,31.126648936170213,73.0403,0.6451616129032258,4.75,4.0,-0.538,2021,US Open
T40,"Kim, Si Woo",6,3.0,-0.637,-0.068,0.617,0.865,1.415,0.771,302.75,0.6607149999999999,0.597225,29.6043625,54.25956,0.5142857142857142,4.0,5.0,1.482,2021,US Open
T40,"Hadwin, Adam",6,2.0,2.07,0.0,-0.698,-0.593,-1.292,0.771,295.425,0.5357149999999999,0.52778,34.143085416666665,57.1113875,0.6571411428571429,4.5,5.0,-1.29,2021,US Open
T40,"Ormsby, Wade",6,0.0,0.2,0.1,0.812,-0.333,0.577,0.771,287.525,0.67857,0.625,32.96363888888889,70.81569999999999,0.5555555555555556,1.75,3.5,0.48,2021,US Open
T46,"Lamb, Rick",7,0.0,2.018,-1.642,-0.172,0.32,-1.49,0.521,301.875,0.57143,0.63889,33.71968367346939,53.27947,0.53125,4.0,3.0,0.148,2021,US Open
T46,"Hoge, Tom",7,1.0,-0.01,0.0,0.372,0.167,0.537,0.521,291.6,0.6607149999999999,0.5972225,31.564578181818177,48.049425,0.5517227586206896,3.0,4.5,0.54,2021,US Open
T46,"Westwood, Lee",7,6.0,0.503,-0.185,-0.235,0.438,0.025,0.521,300.7,0.607145,0.5833325,31.426466666666663,47.86348571428572,0.6176488235294118,3.0,3.75,0.202,2021,US Open
T46,"Frittelli, Dylan",7,3.0,1.353,-0.385,-0.85,0.407,-0.825,0.521,314.1,0.410715,0.5416675,36.06820555555556,56.499268965517246,0.6585368292682927,3.0,4.75,-0.443,2021,US Open
